opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
5J8KC834,Arjun Pillai,BizCRM Lite,Flipkart,Lost,2022-05-28,2022-10-09,4153
WFP56DDM,Vihaan Iyer,SalesEdge Premium,ICICI Bank,Negotiation,2022-07-14,2022-08-10,4940
KK7AFFDJ,Krishna Das,BizCRM Pro,ICICI Bank,Won,2022-07-13,2022-11-29,18185
D98XQ9P4,Aarav Nair,BizCRM Pro,Tata Motors,Proposal,2022-03-27,2022-08-22,14460
RCW208P7,Vihaan Patel,BizCRM Pro,Marico,Won,2024-05-06,2024-10-13,14402
VH4ABCDH,Meera Desai,SalesEdge Premium,Marico,Negotiation,2023-04-03,2023-08-12,14206
BVS7SA6M,Vivaan Mohanty,TrackPro,Marico,Prospecting,2023-01-25,2023-06-04,13024
6SOPH1JV,Aditya Das,BizCRM Lite,Asian Paints,Proposal,2024-04-03,2024-09-08,18733
BU38GXKB,Vihaan Desai,FinSuite Basic,Marico,Lost,2024-04-02,2024-07-07,19446
G6MIPW9H,Ishaan Mohanty,BizCRM Lite,Air India,Proposal,2023-07-09,2023-10-22,18854
CVCA6YKO,Tanvi Mohanty,TrackPro,ICICI Bank,Won,2023-09-04,2023-12-29,1441
2NPMSUTH,Diya Sharma,SalesEdge Premium,Wipro,Won,2022-12-24,2023-02-01,2701
2EJ391C2,Aarav Sharma,SalesEdge Premium,Infosys,Lost,2024-10-19,2025-01-12,18727
VUPCMJO9,Vihaan Rout,SalesEdge Premium,Wipro,Won,2022-02-22,2022-04-15,4956
ARXF38PE,Arjun Iyer,BizCRM Lite,Tata Motors,Won,2023-10-18,2024-04-11,15653
ESSTIZVV,Krishna Iyer,BizCRM Pro,Marico,Prospecting,2024-10-14,2024-12-23,14883
EHNC2JP8,Vivaan Banerjee,FinSuite Basic,Air India,Lost,2024-06-19,2024-08-02,4011
X6MAU8GD,Arjun Desai,SalesEdge Premium,Godrej,Lost,2024-12-14,2025-04-14,5299
U1ELOYSQ,Aisha Rout,FinSuite Basic,Wipro,Negotiation,2022-11-20,2023-01-29,15292
PD0O84JA,Diya Nair,SalesEdge Premium,L&T,Lost,2022-03-07,2022-08-24,8183
7CRLVI7Z,Aditya Nair,FinSuite Basic,Wipro,Proposal,2022-05-06,2022-08-10,14324
DLNYN88N,Aarav Chatterjee,TrackPro,L&T,Won,2023-01-19,2023-07-17,1877
083TRKW4,Ishaan Menon,FinSuite Advanced,Infosys,Won,2024-03-18,2024-05-09,16314
WTM8W03S,Farhan Yadav,FinSuite Basic,Asian Paints,Won,2023-11-10,2024-03-09,7811
QTOAE7MF,Rohan Khan,FinSuite Basic,Infosys,Won,2024-06-06,2024-08-22,13402
HPTA2Q5Z,Tanvi Chatterjee,FinSuite Advanced,Wipro,Prospecting,2022-01-24,2022-03-16,14622
TACEZM44,Arjun Rout,FinSuite Basic,Tata Motors,Proposal,2022-07-04,2022-09-14,19310
2ZDM2U1A,Siddharth Khan,BizCRM Pro,L&T,Proposal,2022-06-12,2022-11-25,4828
VEYSAVVD,Ishaan Yadav,FinSuite Advanced,Godrej,Negotiation,2023-01-16,2023-04-07,427
1KUHRTE9,Arjun Bhatt,TrackPro,Marico,Negotiation,2024-04-22,2024-08-06,8256
PCYT1CQY,Saanvi Reddy,BizCRM Lite,Asian Paints,Lost,2024-05-02,2024-08-16,9812
67QOAVLK,Vivaan Qureshi,TrackPro,Infosys,Won,2022-06-16,2022-07-01,19199
7IKGMJKF,Krishna Patel,BizCRM Pro,Infosys,Won,2022-11-06,2023-02-27,8505
LUQ4FVHA,Aditya Patel,BizCRM Pro,Reliance Retail,Prospecting,2023-01-30,2023-05-11,6833
EABKN0OC,Meera Pillai,SalesEdge Premium,Tata Motors,Lost,2023-10-16,2024-02-09,8179
CJ9SPADD,Vivaan Iyer,BizCRM Pro,Marico,Prospecting,2022-04-26,2022-07-07,8364
VY42KQ1B,Vihaan Banerjee,FinSuite Basic,Marico,Negotiation,2023-04-01,2023-08-10,6840
8B3GITSB,Ira Shetty,FinSuite Basic,Air India,Won,2022-08-13,2022-12-03,1164
UBF4IH97,Myra Banerjee,SalesEdge Premium,Mahindra,Negotiation,2022-02-18,2022-05-21,7165
W3GAKI6K,Krishna Chatterjee,BizCRM Pro,Asian Paints,Proposal,2023-03-11,2023-04-15,4355
4BLWPWWX,Aditya Pillai,FinSuite Advanced,Aditya Birla Group,Won,2024-10-17,2025-01-23,11605
52TYRZUP,Krishna Patel,SalesEdge Premium,L&T,Won,2022-05-27,2022-08-16,14239
N05L54ZZ,Siddharth Qureshi,TrackPro,Asian Paints,Negotiation,2023-04-12,2023-05-18,14431
9KA2VJG4,Ishaan Nair,FinSuite Basic,Reliance Retail,Proposal,2022-01-15,2022-08-01,7138
V2RIHFBZ,Aditya Shetty,SalesEdge Premium,HDFC Bank,Proposal,2023-10-19,2024-01-18,12351
DHQ8ONYW,Diya Patel,BizCRM Pro,Reliance Retail,Negotiation,2024-06-22,2024-08-11,8232
OMYGMJ2E,Aarav Rout,SalesEdge Premium,Air India,Proposal,2024-06-20,2024-07-09,17873
VDFSNYDM,Farhan Menon,TrackPro,Tata Motors,Lost,2024-06-06,2024-06-25,10564
CPH7WRDS,Farhan Sharma,SalesEdge Premium,Mahindra,Proposal,2022-01-16,2022-03-26,11187
QLTP0XMP,Siddharth Menon,Market360,Flipkart,Won,2024-11-22,2025-01-30,6963
2XX5XCNG,Ishaan Reddy,FinSuite Advanced,Wipro,Lost,2022-09-17,2023-03-30,14425
T2VWRPJB,Diya Rout,Market360,Reliance Retail,Prospecting,2024-05-22,2024-11-15,3630
AS8C0GAU,Rohan Nair,Market360,ICICI Bank,Lost,2024-10-12,2025-02-16,3077
0DHOEAOO,Rohan Qureshi,BizCRM Lite,Wipro,Lost,2024-05-06,2024-08-19,13307
DE4IAP0W,Myra Khan,BizCRM Lite,ICICI Bank,Won,2024-03-02,2024-08-04,11018
XRQBAB7U,Vihaan Das,FinSuite Basic,Flipkart,Lost,2023-01-13,2023-03-19,15665
E2Y39I29,Aarav Khan,FinSuite Basic,Mahindra,Won,2024-01-11,2024-02-14,6259
G0505R21,Farhan Kapoor,FinSuite Basic,Reliance Retail,Proposal,2024-04-28,2024-07-28,13481
292LNW4C,Arjun Qureshi,Market360,L&T,Negotiation,2023-06-22,2023-10-27,9023
WHKJLIBE,Siddharth Bhatt,Market360,Flipkart,Lost,2023-05-27,2023-12-04,1190
CZQSRIAK,Vivaan Reddy,SalesEdge Premium,L&T,Won,2022-06-20,2023-01-04,17467
LA5R9D0Y,Rohan Pillai,Market360,Tata Motors,Negotiation,2023-10-04,2024-02-15,17409
6SDTZPTJ,Vihaan Nair,SalesEdge Premium,Marico,Prospecting,2022-08-05,2023-01-05,15723
NKKYCS7E,Arjun Banerjee,BizCRM Lite,Tata Motors,Won,2023-05-26,2023-06-06,7065
ZDWRWWKC,Siddharth Kapoor,BizCRM Pro,L&T,Won,2024-04-09,2024-09-24,18026
6GGALCM6,Diya Bhatt,FinSuite Basic,Tata Motors,Won,2022-03-21,2022-06-20,17328
XS29IYFI,Tanvi Nair,BizCRM Pro,Wipro,Prospecting,2024-06-16,2025-01-02,13538
EYKMRVEV,Aisha Rout,Market360,Marico,Lost,2023-06-06,2023-07-11,15350
PASX1FRB,Meera Nair,Market360,Asian Paints,Proposal,2024-06-29,2024-09-22,16560
NDVHS4LT,Myra Verma,Market360,Asian Paints,Lost,2022-08-09,2022-12-13,840
VPDP0EMS,Ananya Iyer,Market360,Wipro,Lost,2023-12-30,2024-02-15,6507
5OKXPOXI,Krishna Reddy,FinSuite Basic,Wipro,Won,2024-08-29,2024-09-12,4321
L1H7LE10,Riya Bhatt,Market360,Wipro,Lost,2022-10-03,2022-11-11,6620
CZLDMJ7M,Diya Yadav,BizCRM Lite,Mahindra,Won,2023-05-31,2023-07-15,6529
6K3V37D4,Saanvi Khan,Market360,Wipro,Won,2023-09-30,2024-02-03,5568
TY53IOQP,Rohan Das,BizCRM Pro,ICICI Bank,Prospecting,2023-05-29,2023-10-28,15097
8U6KI5NL,Ananya Patel,Market360,Tata Motors,Negotiation,2024-01-30,2024-04-14,13154
L28P5YMC,Vihaan Mohanty,SalesEdge Premium,Mahindra,Negotiation,2023-06-22,2023-08-24,2167
5N9ACMXP,Farhan Menon,TrackPro,Aditya Birla Group,Proposal,2024-02-08,2024-02-23,14178
WM8TYIRT,Riya Verma,Market360,Infosys,Prospecting,2024-08-27,2025-02-04,4180
11I1ROP4,Myra Qureshi,FinSuite Advanced,ICICI Bank,Proposal,2023-08-01,2023-12-14,15315
1L623NUI,Farhan Patel,Market360,Mahindra,Prospecting,2022-02-23,2022-07-29,7594
2DL3U2NP,Meera Bhatt,TrackPro,ICICI Bank,Lost,2022-01-09,2022-04-12,2384
X2ZH9JT9,Farhan Verma,BizCRM Pro,L&T,Prospecting,2022-10-05,2023-01-15,4280
QMI6M6P6,Aisha Das,TrackPro,Reliance Retail,Won,2023-04-12,2023-05-21,3204
XIBZOA3Z,Arjun Desai,BizCRM Pro,HDFC Bank,Prospecting,2023-11-09,2023-12-05,8407
5KJDGKB5,Kavya Desai,FinSuite Advanced,Godrej,Lost,2022-12-25,2023-05-20,5267
OVQWLD7V,Rohan Chatterjee,BizCRM Lite,Infosys,Prospecting,2024-01-07,2024-06-18,18698
6YHNMTFZ,Ira Shetty,Market360,Mahindra,Won,2024-07-11,2024-08-28,4870
VXWQAV3X,Ira Shetty,SalesEdge Premium,ICICI Bank,Prospecting,2023-09-29,2023-11-09,5820
L3T8NEIN,Diya Khan,BizCRM Lite,Tata Motors,Lost,2024-09-01,2024-12-07,11939
ZXG80LDV,Aisha Pillai,FinSuite Basic,L&T,Won,2024-04-15,2024-09-12,10770
ME00PXI6,Ananya Shetty,BizCRM Lite,L&T,Negotiation,2023-04-21,2023-06-26,6266
HN1B8Z6R,Farhan Chatterjee,FinSuite Advanced,Reliance Retail,Lost,2022-11-24,2023-04-13,13883
A59WVFJ0,Saanvi Rout,TrackPro,Aditya Birla Group,Won,2023-06-29,2023-10-23,11565
GXDJL1AG,Ishaan Desai,FinSuite Basic,Flipkart,Proposal,2022-06-19,2022-11-27,16362
Y5M36BVL,Aditya Iyer,SalesEdge Premium,HDFC Bank,Prospecting,2023-06-13,2023-06-23,10810
ULL7JOHR,Arjun Khan,FinSuite Advanced,Godrej,Won,2024-05-29,2024-07-24,8632
9HPK5N7Y,Ishaan Khan,FinSuite Basic,Reliance Retail,Negotiation,2023-10-18,2023-11-10,13253
BB5B5QIR,Riya Menon,BizCRM Lite,Air India,Prospecting,2023-01-07,2023-06-22,19792
2PD40LFB,Meera Chatterjee,TrackPro,Air India,Won,2022-02-01,2022-07-23,7683
UPAJ6CKR,Riya Reddy,FinSuite Advanced,Asian Paints,Lost,2024-06-11,2024-07-12,5316
XN1KCG2E,Vivaan Yadav,BizCRM Lite,Wipro,Prospecting,2024-08-22,2025-01-27,9221
TPYJSER5,Aisha Kapoor,TrackPro,Mahindra,Negotiation,2022-01-30,2022-08-06,6403
M4XBS1UV,Farhan Chatterjee,Market360,L&T,Lost,2022-10-29,2022-12-02,6629
XEM2XCN3,Ishaan Bhatt,Market360,Marico,Prospecting,2024-10-02,2025-01-10,823
G6DJGHBU,Krishna Rout,BizCRM Pro,L&T,Prospecting,2024-11-12,2025-02-02,17249
PO3O6IEV,Ira Yadav,BizCRM Pro,Aditya Birla Group,Won,2024-05-23,2024-06-27,15002
HA5KOP2Q,Rohan Sharma,TrackPro,Infosys,Lost,2022-03-17,2022-07-05,11992
XY2RB2WA,Rohan Menon,FinSuite Basic,Wipro,Prospecting,2023-03-01,2023-08-31,4708
SDD9LDM8,Aditya Banerjee,FinSuite Advanced,Aditya Birla Group,Lost,2024-02-18,2024-04-13,13684
9FUKO4EY,Siddharth Khan,FinSuite Basic,ICICI Bank,Prospecting,2023-12-31,2024-04-22,2381
UT6H8TBW,Ira Bhatt,TrackPro,Asian Paints,Won,2022-05-05,2022-09-24,1292
6N6PNFRY,Aisha Bhatt,TrackPro,Tata Motors,Prospecting,2025-01-01,2025-02-06,6627
UPWLXCCV,Krishna Qureshi,BizCRM Pro,Tata Motors,Proposal,2022-09-03,2022-11-13,14113
O2T3UP60,Myra Reddy,FinSuite Advanced,Air India,Negotiation,2023-08-04,2024-01-23,9814
QS8ARMVH,Myra Menon,BizCRM Pro,L&T,Won,2022-10-02,2023-04-12,15807
NWO6TDZE,Saanvi Qureshi,Market360,Mahindra,Negotiation,2022-09-11,2023-02-19,3747
2OUQ5JJV,Vivaan Nair,BizCRM Lite,Aditya Birla Group,Negotiation,2022-04-08,2022-07-28,3312
V6YTPDT2,Aarav Patel,SalesEdge Premium,L&T,Lost,2022-08-18,2023-02-01,14873
U73BGLSX,Tanvi Khan,BizCRM Lite,HDFC Bank,Proposal,2024-08-10,2024-12-15,10673
SG9KI7MX,Krishna Shetty,SalesEdge Premium,Flipkart,Proposal,2024-11-15,2025-02-23,17554
YP3GDHS0,Rohan Yadav,TrackPro,Tata Motors,Lost,2024-10-15,2024-12-15,4128
9G28SE5Z,Myra Mohanty,FinSuite Basic,Asian Paints,Negotiation,2023-06-14,2023-08-17,900
QA1FDTGY,Tanvi Verma,Market360,Godrej,Won,2022-09-20,2022-11-18,7469
NYVMKQRK,Tanvi Mohanty,SalesEdge Premium,Mahindra,Prospecting,2022-12-08,2023-06-06,5730
RMUQYHE2,Kavya Kapoor,BizCRM Lite,Air India,Negotiation,2023-06-20,2023-07-04,14825
AMO718AF,Meera Iyer,BizCRM Lite,Asian Paints,Prospecting,2023-01-03,2023-06-26,3605
WFP7Q0FW,Kavya Desai,BizCRM Lite,Wipro,Lost,2022-07-16,2022-10-23,846
39SMR98W,Ishaan Menon,SalesEdge Premium,Air India,Won,2023-08-19,2023-09-29,6725
3ISMRZ06,Rohan Das,BizCRM Lite,Marico,Prospecting,2023-10-17,2024-02-13,11286
EBYGFCEV,Riya Patel,Market360,Tata Motors,Lost,2024-04-08,2024-06-19,16272
C0BD50SP,Rohan Bhatt,BizCRM Pro,Infosys,Proposal,2023-06-30,2023-08-31,3304
6IWFJO5B,Siddharth Nair,FinSuite Basic,L&T,Prospecting,2024-12-20,2025-05-05,2263
IPP1UOT2,Ananya Mohanty,BizCRM Pro,Wipro,Proposal,2023-07-29,2023-09-29,6170
0VLIIDNH,Riya Mohanty,Market360,Asian Paints,Proposal,2022-10-10,2023-01-21,11558
WN5IJC8T,Siddharth Chatterjee,Market360,Tata Motors,Negotiation,2024-05-26,2024-11-01,7340
XK9YCWL6,Farhan Chatterjee,BizCRM Pro,Asian Paints,Negotiation,2023-05-05,2023-09-26,8797
57CVLGHP,Farhan Das,BizCRM Pro,Aditya Birla Group,Lost,2024-03-03,2024-06-23,1614
I5RT2I2T,Arjun Bhatt,SalesEdge Premium,Reliance Retail,Proposal,2022-04-10,2022-10-06,12140
K7YRQ6VQ,Diya Menon,BizCRM Pro,Marico,Negotiation,2023-04-05,2023-07-28,1679
863W103B,Ananya Kapoor,FinSuite Advanced,L&T,Proposal,2023-02-05,2023-08-02,12861
ZS8QUKAK,Vivaan Qureshi,BizCRM Lite,Marico,Proposal,2022-10-26,2022-12-04,18663
0TO0V5OT,Aarav Qureshi,TrackPro,Wipro,Proposal,2023-11-26,2024-06-04,11483
TGJ543HL,Krishna Khan,FinSuite Basic,Marico,Prospecting,2023-09-17,2023-11-11,3649
9KT7IAE5,Meera Pillai,BizCRM Lite,Mahindra,Prospecting,2023-05-05,2023-11-20,15327
1GBSI171,Vivaan Iyer,Market360,Asian Paints,Prospecting,2024-12-14,2025-02-11,2053
C02O48XF,Myra Yadav,BizCRM Lite,Marico,Proposal,2022-03-21,2022-05-06,1970
8URBW5ZD,Ananya Mohanty,FinSuite Advanced,ICICI Bank,Negotiation,2024-02-25,2024-08-19,4771
NJ02CVB0,Kavya Reddy,BizCRM Lite,Flipkart,Proposal,2022-12-23,2023-01-29,13227
ULH1W7KB,Siddharth Bhatt,FinSuite Advanced,ICICI Bank,Prospecting,2023-10-20,2023-11-12,15628
VHAM55P0,Meera Chatterjee,TrackPro,Tata Motors,Lost,2022-06-01,2022-09-26,15130
9ESC72Z9,Ananya Chatterjee,Market360,L&T,Lost,2023-07-24,2023-11-28,10382
IN1LIPCC,Myra Yadav,SalesEdge Premium,Reliance Retail,Lost,2023-08-11,2024-02-25,13397
JA5V3WRU,Krishna Iyer,BizCRM Lite,HDFC Bank,Lost,2024-12-01,2025-01-13,9582
7WK4LCGY,Riya Kapoor,BizCRM Lite,Wipro,Prospecting,2024-01-11,2024-07-04,8408
25C73V6Q,Rohan Nair,SalesEdge Premium,ICICI Bank,Won,2022-11-20,2023-03-17,12830
I154FLY6,Vihaan Nair,TrackPro,Godrej,Prospecting,2022-06-22,2022-12-21,8552
R6KGRBTA,Ananya Nair,SalesEdge Premium,Mahindra,Negotiation,2024-05-10,2024-06-14,3723
B0EF729A,Saanvi Banerjee,FinSuite Advanced,Marico,Negotiation,2024-08-17,2024-08-27,19057
V3GZ7681,Aditya Bhatt,SalesEdge Premium,HDFC Bank,Lost,2023-11-30,2024-06-01,2370
0P562UNX,Kavya Reddy,TrackPro,HDFC Bank,Prospecting,2023-05-27,2023-06-16,11165
S692INX6,Arjun Pillai,Market360,Tata Motors,Won,2022-06-21,2022-10-26,18993
XU6CLZST,Tanvi Khan,FinSuite Advanced,Wipro,Negotiation,2023-10-26,2024-02-20,438
E78WEB1G,Aditya Verma,BizCRM Pro,Aditya Birla Group,Prospecting,2023-09-12,2023-11-26,18412
45VKWGKF,Aisha Sharma,BizCRM Pro,Aditya Birla Group,Prospecting,2024-10-15,2025-01-18,12737
R8BZTBZ6,Myra Mohanty,BizCRM Pro,HDFC Bank,Negotiation,2022-04-09,2022-09-30,1932
ZRPJA7AV,Vihaan Pillai,FinSuite Advanced,Asian Paints,Lost,2024-10-25,2024-11-22,1663
VPVAX5G9,Meera Mohanty,BizCRM Pro,Tata Motors,Won,2022-06-05,2022-09-14,19012
SZNL8DSD,Ishaan Shetty,BizCRM Lite,ICICI Bank,Proposal,2023-08-31,2023-09-28,11767
J6I9346H,Saanvi Das,FinSuite Advanced,ICICI Bank,Negotiation,2022-07-05,2022-10-08,19173
2XL5KFNF,Meera Chatterjee,Market360,Mahindra,Proposal,2022-11-04,2023-05-17,7601
E1402782,Meera Nair,BizCRM Pro,Aditya Birla Group,Prospecting,2022-04-14,2022-08-09,15125
RXPTEFM0,Siddharth Yadav,BizCRM Lite,Aditya Birla Group,Negotiation,2023-03-01,2023-07-15,18695
EEQ2HT4Y,Ananya Patel,FinSuite Advanced,Tata Motors,Prospecting,2023-12-27,2024-02-14,17265
27QVTY0I,Aarav Chatterjee,FinSuite Basic,Wipro,Lost,2023-05-25,2023-08-04,12850
O2EBVLT6,Myra Khan,FinSuite Basic,Infosys,Negotiation,2024-04-27,2024-11-09,4288
Q8XLQAWD,Saanvi Chatterjee,TrackPro,ICICI Bank,Negotiation,2024-05-18,2024-10-27,14619
OXIFS7M0,Farhan Qureshi,BizCRM Pro,L&T,Negotiation,2022-03-04,2022-09-05,193
BI75V4BW,Rohan Mohanty,SalesEdge Premium,Flipkart,Lost,2022-07-20,2022-09-16,4356
A0RB5RN5,Kavya Patel,BizCRM Lite,Aditya Birla Group,Won,2022-01-02,2022-03-06,7161
QOWQYKW9,Riya Mohanty,FinSuite Advanced,ICICI Bank,Won,2022-04-19,2022-05-21,14003
AA8EGND9,Myra Qureshi,FinSuite Advanced,ICICI Bank,Proposal,2024-09-26,2025-04-04,381
G9TDGCQ2,Diya Kapoor,BizCRM Pro,HDFC Bank,Negotiation,2023-10-21,2023-11-06,7024
S2U96MAP,Siddharth Das,FinSuite Basic,Godrej,Negotiation,2023-10-20,2024-01-30,19086
C4I2V88J,Tanvi Iyer,TrackPro,L&T,Lost,2023-11-23,2024-05-30,11686
GZQUHPU0,Farhan Das,FinSuite Advanced,Aditya Birla Group,Proposal,2023-04-16,2023-07-28,1644
ENK109I9,Aditya Chatterjee,FinSuite Advanced,HDFC Bank,Lost,2023-11-05,2023-12-07,9274
Z4FV61Y7,Rohan Iyer,SalesEdge Premium,Marico,Proposal,2022-10-18,2023-05-01,2036
PYA5KYQA,Arjun Khan,TrackPro,HDFC Bank,Negotiation,2022-05-17,2022-06-01,7862
Z04VM72Q,Meera Rout,FinSuite Basic,Infosys,Proposal,2024-04-22,2024-09-23,5796
HT44OVW9,Ishaan Reddy,FinSuite Basic,Tata Motors,Lost,2024-11-21,2025-02-28,6477
6BUHVDPP,Meera Kapoor,FinSuite Basic,L&T,Proposal,2023-12-05,2024-01-31,17142
8H4PMH2V,Vihaan Rout,TrackPro,Tata Motors,Lost,2023-10-01,2024-02-06,2802
TSWI5Z6S,Aditya Bhatt,FinSuite Advanced,L&T,Lost,2023-03-24,2023-05-01,4487
NZLYYBF3,Myra Menon,BizCRM Lite,Wipro,Won,2022-02-20,2022-08-03,11001
UIT9HHBL,Vivaan Bhatt,FinSuite Advanced,Aditya Birla Group,Lost,2024-05-25,2024-11-17,4471
5JQT4XSZ,Siddharth Verma,BizCRM Pro,Asian Paints,Prospecting,2022-09-14,2023-01-27,2492
UL7N9Z7V,Krishna Shetty,SalesEdge Premium,Mahindra,Negotiation,2023-07-17,2024-01-01,11081
PKI6H90U,Meera Sharma,TrackPro,Mahindra,Proposal,2023-10-09,2023-12-21,6476
XT5KAMAY,Vihaan Rout,BizCRM Lite,HDFC Bank,Won,2022-05-20,2022-08-19,5128
R7A3CIQ9,Krishna Sharma,FinSuite Basic,ICICI Bank,Won,2022-09-16,2022-10-17,6930
2RWX65SC,Vihaan Khan,BizCRM Pro,Asian Paints,Won,2023-04-28,2023-07-05,9984
9M299H3H,Krishna Das,BizCRM Pro,ICICI Bank,Won,2023-01-22,2023-05-08,6287
2A4U9LYY,Myra Kapoor,FinSuite Basic,Marico,Won,2022-12-12,2023-06-30,17594
YEJF1Y2V,Aarav Reddy,BizCRM Lite,HDFC Bank,Lost,2022-07-17,2022-12-13,7186
503SJLS6,Ananya Patel,TrackPro,Asian Paints,Won,2024-05-14,2024-08-08,9600
ZEBV4VLX,Ira Nair,TrackPro,ICICI Bank,Proposal,2022-06-13,2022-08-10,14325
473BH4FM,Vivaan Das,BizCRM Pro,Tata Motors,Prospecting,2022-02-03,2022-03-03,16113
6CH8TKWV,Aarav Qureshi,SalesEdge Premium,Flipkart,Won,2022-01-15,2022-04-11,12964
WY7EIGMA,Ira Reddy,SalesEdge Premium,L&T,Proposal,2022-05-09,2022-11-24,14500
9SOM52O9,Aisha Yadav,TrackPro,Air India,Prospecting,2024-08-24,2024-11-15,13986
P5QGDSVQ,Diya Yadav,BizCRM Lite,Marico,Won,2023-05-16,2023-08-08,8340
K4ETIMXH,Riya Qureshi,SalesEdge Premium,Reliance Retail,Negotiation,2022-11-09,2023-05-26,6027
LJTORP8Y,Aarav Iyer,BizCRM Lite,ICICI Bank,Lost,2024-01-31,2024-08-14,5994
AK7U3NMF,Diya Rout,Market360,Air India,Prospecting,2022-12-23,2023-03-07,8811
LKQHHAJ3,Meera Mohanty,Market360,ICICI Bank,Lost,2024-04-12,2024-07-10,14889
2XBK46HO,Vivaan Mohanty,BizCRM Lite,Flipkart,Lost,2022-03-08,2022-04-02,14383
2BW1NWHK,Vihaan Qureshi,Market360,L&T,Lost,2022-06-28,2022-12-05,11616
TSI3GK8J,Kavya Banerjee,Market360,Marico,Prospecting,2022-08-16,2022-11-18,2058
GK68GST5,Myra Verma,Market360,Air India,Negotiation,2024-01-13,2024-04-19,13883
MGNWCWKB,Krishna Shetty,FinSuite Advanced,Infosys,Prospecting,2023-11-10,2024-04-16,1585
Q4CP5ET6,Diya Iyer,FinSuite Advanced,Air India,Prospecting,2023-11-22,2024-04-30,17157
5TISF1PW,Meera Rout,Market360,Reliance Retail,Won,2024-02-04,2024-05-20,12253
GMV34X85,Aarav Desai,Market360,Aditya Birla Group,Negotiation,2023-06-12,2023-10-10,18065
LE1WY33F,Rohan Banerjee,TrackPro,L&T,Lost,2022-10-09,2022-11-06,19183
3AESZ49Q,Ishaan Das,BizCRM Pro,Air India,Prospecting,2024-03-31,2024-06-30,6843
IY028A63,Ishaan Pillai,BizCRM Lite,Reliance Retail,Lost,2022-09-09,2023-01-29,462
JZ3XP6JK,Farhan Chatterjee,BizCRM Pro,Mahindra,Lost,2024-04-11,2024-07-24,13108
XHA4QYZG,Siddharth Menon,TrackPro,Marico,Prospecting,2022-08-23,2022-12-30,3048
2Z12UA3X,Aisha Menon,FinSuite Advanced,Wipro,Negotiation,2022-09-08,2022-12-26,6775
A0JSHPAB,Krishna Pillai,FinSuite Basic,Godrej,Proposal,2022-03-20,2022-07-03,2908
9DHEYLLO,Aarav Khan,FinSuite Advanced,Marico,Lost,2024-01-13,2024-06-17,16422
VKRIFBD4,Ananya Iyer,TrackPro,Mahindra,Negotiation,2022-10-30,2023-04-19,10966
E2QR2DAW,Arjun Reddy,BizCRM Lite,Godrej,Proposal,2022-09-04,2022-10-31,18483
2TAAUFJD,Ananya Yadav,SalesEdge Premium,Marico,Prospecting,2024-02-20,2024-05-30,4346
865VUA2K,Rohan Sharma,TrackPro,Godrej,Proposal,2023-07-14,2023-12-19,11128
NB7FKWC4,Meera Khan,TrackPro,Godrej,Won,2022-12-10,2023-06-16,15481
7JQ695AW,Aisha Reddy,Market360,L&T,Won,2023-01-23,2023-05-07,4120
YNPO4UIR,Krishna Sharma,TrackPro,Air India,Prospecting,2022-04-27,2022-10-29,9916
2I65P8ZT,Kavya Rout,TrackPro,Asian Paints,Proposal,2024-09-02,2024-10-05,2873
CFYOVG0Y,Arjun Mohanty,SalesEdge Premium,Air India,Proposal,2022-05-02,2022-08-31,2771
0F3801YU,Rohan Iyer,FinSuite Advanced,HDFC Bank,Negotiation,2023-03-09,2023-06-26,7893
080YJ46J,Krishna Nair,FinSuite Basic,Godrej,Lost,2022-07-28,2022-11-12,7549
RDHSX64Q,Arjun Verma,BizCRM Pro,Flipkart,Proposal,2022-10-23,2023-04-10,10688
I6H2OKH8,Rohan Das,Market360,Mahindra,Lost,2024-12-12,2025-03-10,7882
087CNAHN,Tanvi Banerjee,TrackPro,Wipro,Won,2023-11-18,2023-12-07,11509
E4ACJFN6,Meera Verma,Market360,Mahindra,Lost,2024-01-21,2024-02-14,12660
2UFXOADT,Farhan Nair,Market360,Wipro,Lost,2023-03-20,2023-04-15,11716
97B6ER4B,Ishaan Iyer,FinSuite Basic,Asian Paints,Won,2022-11-07,2022-11-29,10582
2BNR4TMB,Aarav Qureshi,FinSuite Advanced,Air India,Proposal,2023-02-16,2023-03-06,1983
WITXAXXR,Meera Desai,Market360,Mahindra,Lost,2022-06-05,2022-09-04,6522
9AYROWUE,Myra Reddy,Market360,ICICI Bank,Lost,2022-11-21,2023-05-02,17369
I3VG0NSJ,Ananya Das,SalesEdge Premium,Asian Paints,Lost,2023-01-13,2023-07-09,12054
R3UNKARU,Riya Banerjee,BizCRM Pro,Tata Motors,Proposal,2022-07-16,2022-10-31,12173
40Y1U979,Siddharth Das,FinSuite Basic,Asian Paints,Won,2024-09-06,2024-12-21,10241
8FFWR8L1,Ananya Banerjee,BizCRM Pro,Tata Motors,Lost,2024-12-07,2025-06-04,9556
WK6J6EBL,Myra Rout,FinSuite Basic,Reliance Retail,Prospecting,2023-11-09,2024-02-29,2473
VDBPYY33,Aarav Menon,BizCRM Lite,Infosys,Proposal,2022-07-15,2022-08-26,19125
LRQSIXRE,Myra Das,SalesEdge Premium,ICICI Bank,Prospecting,2022-08-26,2023-01-08,11273
FJ4OJ316,Aditya Chatterjee,TrackPro,Aditya Birla Group,Lost,2022-06-07,2022-11-20,15152
